Job ID,Dataset,Preserve order,Parallelism,Num cpus,Batch size map_batches(),Dataset size (bytes),Num records dataset,Num blocks dataset,Total time,Throughput (img/sec),Total time w/o metadata fetching,Throughput w/o metadata fetching (img/sec)
ad000000,2024-01-08_11h01m57s,False,25,4.0,1024,1066949552,1772,7,23.074682235717773,76.79412361558266,21.794846296310425,81.30362453163875
ae000000,2024-01-08_11h01m57s,True,25,4.0,1024,1066949552,1772,7,25.36012983322144,69.87345931008221,24.16498327255249,73.32924587672714
af000000,2024-01-08_11h01m57s,False,25,8.0,default,1066949552,1772,25,11.375395774841309,155.77479984644492,10.294047117233276,172.1383222574815
b0000000,2024-01-08_11h01m57s,True,25,8.0,default,1066949552,1772,25,11.246366739273071,157.5619967835529,9.654540300369264,183.54058762717324
b1000000,2024-01-08_11h01m57s,False,25,8.0,,1066949552,1772,25,12.50695538520813,141.68116423408125,10.951083898544312,161.81046702012262
b2000000,2024-01-08_11h01m57s,True,25,8.0,,1066949552,1772,25,12.674700021743774,139.80607012079878,11.01947021484375,160.80627883662063
b3000000,2024-01-08_11h01m57s,False,25,8.0,8,1066949552,1772,25,11.814151048660278,149.98961776444736,10.711449384689333,165.4304600956105
b4000000,2024-01-08_11h01m57s,True,25,8.0,8,1066949552,1772,25,11.791920900344849,150.2723784339648,10.532273054122925,168.2447835233762
b5000000,2024-01-08_11h01m57s,False,25,8.0,64,1066949552,1772,25,11.072803497314451,160.03173906497778,9.772616624832152,181.3229831913553
b6000000,2024-01-08_11h01m57s,True,25,8.0,64,1066949552,1772,25,10.875794172286987,162.9306303456256,9.76378083229065,181.48707252211813
b7000000,2024-01-08_11h01m57s,False,25,8.0,128,1066949552,1772,25,11.10383367538452,159.5845229497853,9.524285078048706,186.0507098936017
b8000000,2024-01-08_11h01m57s,True,25,8.0,128,1066949552,1772,25,11.154808521270752,158.8552592920828,9.583394765853882,184.9031625321045
b9000000,2024-01-08_11h01m57s,False,25,8.0,512,1066949552,1772,7,11.239490032196043,157.6583986394421,9.653668403625488,183.5571645836225
ba000000,2024-01-08_11h01m57s,True,25,8.0,512,1066949552,1772,7,10.864935874938965,163.0934614245898,9.863469123840332,179.65281563228268
bb000000,2024-01-08_11h01m57s,False,25,8.0,1024,1066949552,1772,7,11.436992168426514,154.93584098902022,10.36532497406006,170.95460146541978
bc000000,2024-01-08_11h01m57s,True,25,8.0,1024,1066949552,1772,7,11.892462730407717,149.0019384689087,10.79973840713501,164.0780483006238
bd000000,2024-01-08_11h01m57s,False,50,1.0,default,1066949552,1772,50,12.652402639389038,140.05245094583606,11.602382898330688,152.72724711187988
be000000,2024-01-08_11h01m57s,True,50,1.0,default,1066949552,1772,50,13.717621803283691,129.17691021163907,11.38836145401001,155.59744983120927
bf000000,2024-01-08_11h01m57s,False,50,1.0,,1066949552,1772,50,14.29777765274048,123.93534457156407,11.956614017486572,148.2024925625638
c0000000,2024-01-08_11h01m57s,True,50,1.0,,1066949552,1772,50,14.13562560081482,125.35702699269686,11.607630491256714,152.6582019762547
c1000000,2024-01-08_11h01m57s,False,50,1.0,8,1066949552,1772,50,13.898102283477783,127.49942142148235,11.493493556976318,154.17418483037576
c2000000,2024-01-08_11h01m57s,True,50,1.0,8,1066949552,1772,50,13.826746940612791,128.1574044575279,11.585476398468018,152.9501195336531
c3000000,2024-01-08_11h01m57s,False,50,1.0,64,1066949552,1772,50,13.875481128692629,127.70728334138572,11.35695457458496,156.02774391344764
c4000000,2024-01-08_11h01m57s,True,50,1.0,64,1066949552,1772,50,13.459166288375854,131.6574862092614,11.114434719085692,159.43230985532028
c5000000,2024-01-08_11h01m57s,False,50,1.0,128,1066949552,1772,17,13.211010932922363,134.1305377004954,10.849799394607544,163.32099198817457
c6000000,2024-01-08_11h01m57s,True,50,1.0,128,1066949552,1772,17,15.009541749954224,118.05823452307624,12.591307163238524,140.7320127312529
c7000000,2024-01-08_11h01m57s,False,50,1.0,512,1066949552,1772,7,16.21476101875305,109.2831400938076,13.224000215530396,133.99878789467544
c8000000,2024-01-08_11h01m57s,True,50,1.0,512,1066949552,1772,7,16.422955989837646,107.89775002115913,14.774528503417969,119.93614548105964
c9000000,2024-01-08_11h01m57s,False,50,1.0,1024,1066949552,1772,8,11.660123825073242,151.97094186852422,10.144644975662231,174.67343650282112
ca000000,2024-01-08_11h01m57s,True,50,1.0,1024,1066949552,1772,8,22.83734488487244,77.59220736618035,21.653986930847168,81.83250528685315
cb000000,2024-01-08_11h01m57s,False,50,2.0,default,1066949552,1772,50,10.496453285217283,168.81892881813727,9.177078247070312,193.089777845764
cc000000,2024-01-08_11h01m57s,True,50,2.0,default,1066949552,1772,50,10.704583644866943,165.53656440899582,9.081432342529297,195.12340489523208
cd000000,2024-01-08_11h01m57s,False,50,2.0,,1066949552,1772,50,12.157171964645386,145.75758286163946,10.699736595153809,165.61155354072784
ce000000,2024-01-08_11h01m57s,True,50,2.0,,1066949552,1772,50,11.322595357894896,156.50122114135598,9.805164575576782,180.7210869681668
cf000000,2024-01-08_11h01m57s,False,50,2.0,8,1066949552,1772,50,11.29243278503418,156.91924262311528,9.839495182037354,180.09053993287205
d0000000,2024-01-08_11h01m57s,True,50,2.0,8,1066949552,1772,50,11.140994310379028,159.0522309439825,9.762759685516356,181.5060553655611
d1000000,2024-01-08_11h01m57s,False,50,2.0,64,1066949552,1772,50,10.495509386062622,168.83411131555985,9.0318603515625,196.19435321466705
d2000000,2024-01-08_11h01m57s,True,50,2.0,64,1066949552,1772,50,10.686845779418944,165.81131950201544,9.342531681060793,189.6702157930279
d3000000,2024-01-08_11h01m57s,False,50,2.0,128,1066949552,1772,17,9.863063097000122,179.66021129267222,8.424247026443481,210.34520882848528
d4000000,2024-01-08_11h01m57s,True,50,2.0,128,1066949552,1772,17,10.109045267105104,175.28856120232237,8.710983037948608,203.4213581039525
d5000000,2024-01-08_11h01m57s,False,50,2.0,512,1066949552,1772,7,16.401912689208984,108.0361805099609,14.832115650177002,119.47048160852586
d6000000,2024-01-08_11h01m57s,True,50,2.0,512,1066949552,1772,7,12.762243270874023,138.84706335633456,11.446547508239746,154.8065037710658
d7000000,2024-01-08_11h01m57s,False,50,2.0,1024,1066949552,1772,8,18.35443615913391,96.543417876565,17.041818618774414,103.97951296394186
d8000000,2024-01-08_11h01m57s,True,50,2.0,1024,1066949552,1772,8,11.91260862350464,148.7499552787864,10.630505800247192,166.690092954824
01000000,2024-01-08_11h01m57s,False,50,4.0,default,1066949552,1772,50,9.292771816253662,190.6858400311365,7.831689834594727,226.2602372444053
02000000,2024-01-08_11h01m57s,True,50,4.0,default,1066949552,1772,50,10.221064805984495,173.36745570407527,9.220972537994385,192.17061895571163
03000000,2024-01-08_11h01m57s,False,50,4.0,,1066949552,1772,50,11.993914365768433,147.7415917740272,10.922706842422484,162.2308485949439
04000000,2024-01-08_11h01m57s,True,50,4.0,,1066949552,1772,50,11.84260106086731,149.62929097184542,10.70814609527588,165.48149270971888
05000000,2024-01-08_11h01m57s,False,50,4.0,8,1066949552,1772,50,11.616382598876951,152.5431850162471,10.40669059753418,170.27507288627066
06000000,2024-01-08_11h01m57s,True,50,4.0,8,1066949552,1772,50,11.36621594429016,155.9006100786047,10.166823863983154,174.2923870528988
07000000,2024-01-08_11h01m57s,False,50,4.0,64,1066949552,1772,50,10.530236959457396,168.27731482419628,9.391043186187744,188.6904324544307
08000000,2024-01-08_11h01m57s,True,50,4.0,64,1066949552,1772,50,10.407668352127075,170.2590762932839,9.241978406906128,191.7338390096066
09000000,2024-01-08_11h01m57s,False,50,4.0,128,1066949552,1772,17,9.347563028335571,189.5681253636353,8.238147974014282,215.0968889596845
0a000000,2024-01-08_11h01m57s,True,50,4.0,128,1066949552,1772,17,9.208399057388306,192.4330156584869,8.08017897605896,219.3020730419857
0b000000,2024-01-08_11h01m57s,False,50,4.0,512,1066949552,1772,7,9.363184690475464,189.25184737651668,8.210299253463745,215.8264815076542
0c000000,2024-01-08_11h01m57s,True,50,4.0,512,1066949552,1772,7,9.557241678237917,185.40914415033467,8.524971961975098,207.85992117086755
0d000000,2024-01-08_11h01m57s,False,50,4.0,1024,1066949552,1772,8,22.589497089385983,78.44353475370643,21.537111043930054,82.27658743949387
0e000000,2024-01-08_11h01m57s,True,50,4.0,1024,1066949552,1772,8,21.5844841003418,82.09600895543015,20.49925827980041,86.44215199464537
0f000000,2024-01-08_11h01m57s,False,50,8.0,default,1066949552,1772,50,11.448862075805664,154.77520720113165,10.336990594863892,171.4231994058743
10000000,2024-01-08_11h01m57s,True,50,8.0,default,1066949552,1772,50,11.759636878967283,150.6849249035328,10.675572872161863,165.98640852527475
11000000,2024-01-08_11h01m57s,False,50,8.0,,1066949552,1772,50,13.272725582122805,133.5068663204134,12.13865089416504,145.97997878428052
12000000,2024-01-08_11h01m57s,True,50,8.0,,1066949552,1772,50,13.369588851928713,132.5396030966479,12.259973526000977,144.53538551628506
13000000,2024-01-08_11h01m57s,False,50,8.0,8,1066949552,1772,50,12.263827085494995,144.48996937471728,11.138457298278809,159.08845835175234
14000000,2024-01-08_11h01m57s,True,50,8.0,8,1066949552,1772,50,12.718603372573853,139.32347350504742,11.215587854385376,157.9943934287078
15000000,2024-01-08_11h01m57s,False,50,8.0,64,1066949552,1772,50,11.31792163848877,156.56584809475737,10.236801862716677,173.1009375548997
16000000,2024-01-08_11h01m57s,True,50,8.0,64,1066949552,1772,50,11.260532855987549,157.36377866503685,10.19263482093811,173.85102391384493
17000000,2024-01-08_11h01m57s,False,50,8.0,128,1066949552,1772,17,10.623152494430542,166.8054752041841,9.113560914993286,194.43552487642592
18000000,2024-01-08_11h01m57s,True,50,8.0,128,1066949552,1772,17,10.104055404663086,175.37512701901957,9.003601551055908,196.81013091835305
19000000,2024-01-08_11h01m57s,False,50,8.0,512,1066949552,1772,7,10.55156135559082,167.9372313047389,9.583312273025513,184.90475417228248
1a000000,2024-01-08_11h01m57s,True,50,8.0,512,1066949552,1772,7,10.45544147491455,169.48112657428288,9.410812854766846,188.2940429638266
1b000000,2024-01-08_11h01m57s,False,50,8.0,1024,1066949552,1772,8,11.908976793289185,148.79531892265825,10.87860369682312,162.88855163622492
1c000000,2024-01-08_11h01m57s,True,50,8.0,1024,1066949552,1772,8,12.376298189163208,143.1768993374431,11.19364595413208,158.30409566829965
21000000,2024-01-08_11h01m57s,False,100,1.0,default,1066949552,1772,100,11.183523654937744,158.44737800662918,10.227850914001465,173.25242760179583
22000000,2024-01-08_11h01m57s,True,100,1.0,default,1066949552,1772,100,14.799216032028198,119.7360722463318,12.366959810256958,143.28501322777257
23000000,2024-01-08_11h01m57s,False,100,1.0,,1066949552,1772,100,14.690118789672852,120.62530095030378,12.33988094329834,143.5994405571923
24000000,2024-01-08_11h01m57s,True,100,1.0,,1066949552,1772,100,14.56837034225464,121.63337136346856,12.228538036346436,144.90693774947988
25000000,2024-01-08_11h01m57s,False,100,1.0,8,1066949552,1772,100,14.21595311164856,124.6486947504084,11.989262342453005,147.79891784713828
26000000,2024-01-08_11h01m57s,True,100,1.0,8,1066949552,1772,100,14.16254734992981,125.11873437858496,11.919059038162231,148.66945405056236
27000000,2024-01-08_11h01m57s,False,100,1.0,64,1066949552,1772,34,13.356530666351318,132.6691821600158,11.13695478439331,159.10992136586378
